rec;send;queue;id_1;id_2;packet_id
1587490235841;1587490235359;19;0;14;74
1587490236125;1587490235361;19;0;12;75
1587490236307;1587490235362;5;0;4;80
1587490236466;1587490235361;19;0;9;77
1587490236820;1587490235358;19;0;10;77
1587490237067;1587490228103;5;0;18;70
1587490237176;1587490235358;19;0;3;97
1587490237311;1587490235361;19;0;19;72
1587490237472;1587490235360;19;0;16;74
1587490237528;1587490235361;19;0;20;71
1587490238982;1587490235359;19;0;13;75
1587490239044;1587490235363;18;0;8;78
1587490239380;1587490235359;19;0;11;76
1587490239624;1587490235357;3;0;7;77
1587490240515;1587490235363;19;0;6;79
1587490241272;1587490235362;19;0;17;73
1587490241630;1587490235359;19;0;11;76
1587490241872;1587490228103;5;0;18;70
1587490242656;1587490242554;17;0;5;81
1587490242816;1587490242556;18;0;15;75
1587490243115;1587490242556;19;0;14;75
1587490243358;1587490242558;19;0;12;76
1587490243537;1587490242559;5;0;4;81
1587490243693;1587490242555;19;0;9;78
1587490244000;1587490242555;19;0;10;78
1587490244129;1587490228103;5;0;18;70
1587490244193;1587490242555;19;0;3;98
1587490244279;1587490242557;19;0;19;73
1587490244428;1587490242557;19;0;16;75
1587490244503;1587490242557;19;0;20;72
1587490245903;1587490242556;19;0;13;76
1587490245965;1587490242558;19;0;8;79
1587490246305;1587490242556;19;0;11;77
1587490246531;1587490242555;3;0;7;78
1587490247437;1587490242559;19;0;6;80
1587490248180;1587490242557;19;0;17;74
1587490248550;1587490242556;19;0;11;77
1587490248771;1587490228103;5;0;18;70
1587490249595;1587490249434;17;0;5;82
1587490249724;1587490249436;18;0;15;76
1587490250019;1587490249438;19;0;14;76
1587490250308;1587490249436;19;0;12;77
1587490250479;1587490249438;5;0;4;82
1587490250635;1587490249436;19;0;9;79
1587490250950;1587490249434;18;0;10;79
1587490251211;1587490228103;5;0;18;70
1587490251293;1587490249434;19;0;3;99
1587490251428;1587490249437;19;0;19;74
1587490251560;1587490249437;19;0;16;76
1587490251631;1587490249437;19;0;20;73
1587490253014;1587490249436;19;0;13;77
1587490253096;1587490249435;19;0;8;80
1587490253445;1587490249435;19;0;11;78
1587490253678;1587490249435;3;0;7;79
1587490254569;1587490249435;19;0;6;81
1587490255612;1587490249435;19;0;11;78
1587490255821;1587490228103;5;0;18;70
1587490256645;1587490256469;17;0;5;83
1587490256776;1587490256472;18;0;15;77
1587490257059;1587490256473;19;0;14;77
1587490257339;1587490256471;19;0;12;78
1587490257500;1587490256473;5;0;4;83
1587490257648;1587490256470;19;0;9;80
1587490257948;1587490256473;18;0;10;80
1587490258166;1587490256470;4;0;7;80
